method,path,endpoint,module,behaviour,db_writes,external_effects,audit_effects
GET,/v1/admin/finance/topups/export,export_topups,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/topups/{topup_id},get_topup,app.engines.finance_hub.admin_router,READ_ONLY,,,
POST,/v1/admin/finance/topups/{topup_id}/retry-credit,retry_credit,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/topups/{topup_id}/refund,refund_topup,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
GET,/v1/admin/finance/warranty-claims,list_claims,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/warranty-claims/summary,claims_summary,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/warranty-claims/export,export_claims,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/warranty-claims/{claim_id},get_claim,app.engines.finance_hub.admin_router,READ_ONLY,,,
POST,/v1/admin/finance/warranty-claims/{claim_id}/assign,assign_reviewer,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/warranty-claims/{claim_id}/request-documents,request_documents,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/warranty-claims/{claim_id}/approve,approve_claim,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/warranty-claims/{claim_id}/reject,reject_claim,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/warranty-claims/{claim_id}/settle,settle_claim,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
GET,/v1/admin/finance/payouts,list_payouts,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/payouts/summary,payouts_summary,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/payouts/export,export_payouts,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/payouts/{payout_id},get_payout,app.engines.finance_hub.admin_router,READ_ONLY,,,
POST,/v1/admin/finance/payouts/{payout_id}/approve,approve_payout,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/payouts/{payout_id}/reject,reject_payout,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/payouts/{payout_id}/mark-processing,mark_processing,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/payouts/{payout_id}/mark-completed,mark_completed,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
POST,/v1/admin/finance/payouts/{payout_id}/mark-failed,mark_failed,app.engines.finance_hub.admin_router,DATABASE_MUTATION,,,_audit|record_platform_audit
GET,/v1/admin/finance/wallets,list_wallets,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/wallets/{wallet_id}/ledger,get_wallet_ledger,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/admin/finance/audit-logs,list_audit_logs,app.engines.finance_hub.admin_router,READ_ONLY,,,
GET,/v1/geo/meta,engine_meta,app.engines.geo.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/geo/tenants/{tenant_id}/zones,create_zone,app.engines.geo.router,DATABASE_MUTATION,add|flush,,
GET,/v1/geo/tenants/{tenant_id}/zones,list_zones,app.engines.geo.router,READ_ONLY,,,
GET,/v1/geo/zones/{zone_id},get_zone,app.engines.geo.router,READ_ONLY,,,
PUT,/v1/geo/zones/{zone_id},update_zone,app.engines.geo.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
DELETE,/v1/geo/zones/{zone_id},delete_zone,app.engines.geo.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/geo/tenants/{tenant_id}/zones/check,check_pincode,app.engines.geo.router,READ_ONLY,,,
POST,/v1/geo/tenants/{tenant_id}/staff/{staff_id}/location,update_location,app.engines.geo.router,DATABASE_MUTATION,add|raw_sql,,
GET,/v1/geo/tenants/{tenant_id}/staff/{staff_id}/location,get_location,app.engines.geo.router,READ_ONLY,,,
GET,/v1/geo/tenants/{tenant_id}/staff/radius,staff_in_radius,app.engines.geo.router,READ_ONLY,,,
GET,/v1/geo/tenants/{tenant_id}/coverage,coverage_map,app.engines.geo.router,READ_ONLY,,,
GET,/v1/dispatch/meta,engine_meta,app.engines.dispatch.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/dispatch/jobs/{job_id}/dispatch,dispatch_job,app.engines.dispatch.router,DATABASE_MUTATION,add|flush,,
GET,/v1/dispatch/jobs/{job_id},get_dispatch,app.engines.dispatch.router,READ_ONLY,,,
GET,/v1/dispatch/tenants/{tenant_id}/records,list_records,app.engines.dispatch.router,READ_ONLY,,,
POST,/v1/dispatch/jobs/{job_id}/accept,accept_job,app.engines.dispatch.router,DATABASE_MUTATION,add,,
POST,/v1/dispatch/jobs/{job_id}/reject,reject_job,app.engines.dispatch.router,DATABASE_MUTATION,add,,
POST,/v1/dispatch/jobs/{job_id}/reassign,reassign,app.engines.dispatch.router,DATABASE_MUTATION,add,,
GET,/v1/dispatch/tenants/{tenant_id}/queue,dispatch_queue,app.engines.dispatch.router,READ_ONLY,,,
GET,/v1/dispatch/jobs/{job_id}/scoring,scoring_breakdown,app.engines.dispatch.router,READ_ONLY,,,
GET,/v1/jobs/meta,engine_meta,app.engines.field_ops.router,HEALTH_OR_DIAGNOSTIC,,,
POST,/v1/jobs,create_job,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
GET,/v1/jobs/sla-alerts,sla_alerts,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/{job_id},get_job,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs,list_jobs,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/admin/summary,ops_summary,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/admin/all,list_jobs_admin,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/staff/{staff_id}/earnings,staff_earnings,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/assign,assign_job,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/accept,accept_job,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/reject-assignment,reject_assignment,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
PUT,/v1/jobs/{job_id}/status,update_status,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/assessment/start,start_assessment,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/assessment/complete,complete_assessment,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/quotes,create_job_quote,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,
GET,/v1/jobs/{job_id}/quotes,list_job_quotes,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/{job_id}/quotes/{quote_id},get_job_quote,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/quotes/{quote_id}/send,send_job_quote,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/quotes/{quote_id}/approve,approve_job_quote,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/quotes/{quote_id}/reject,reject_job_quote,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/convert-to-repair,convert_to_repair,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
GET,/v1/jobs/{job_id}/checklist,get_checklist,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/checklist/start,start_checklist,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
PUT,/v1/jobs/{job_id}/checklist/items/{item_id},update_checklist_item,app.engines.field_ops.router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
POST,/v1/jobs/{job_id}/checklist/complete,complete_checklist,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
GET,/v1/jobs/{job_id}/history,get_history,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/{job_id}/valid-next-statuses,valid_next_statuses,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/{job_id}/transitions,get_transitions,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/findings,submit_findings,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
PUT,/v1/jobs/{job_id}/checklist,update_checklist,app.engines.field_ops.router,DATABASE_MUTATION,raw_sql,,
POST,/v1/jobs/{job_id}/quote,create_quote,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
POST,/v1/jobs/quotes/{quote_id}/respond,respond_to_quote,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/spawn-repair,spawn_repair,app.engines.field_ops.router,READ_ONLY_POST,,,
POST,/v1/jobs/{job_id}/close,close_job,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
POST,/v1/jobs/{job_id}/generate-invoice,generate_invoice,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
POST,/v1/jobs/{job_id}/record-payment,record_payment,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
POST,/v1/jobs/{job_id}/deduct-commission,deduct_commission,app.engines.field_ops.router,READ_ONLY_POST,,,
POST,/v1/jobs/{job_id}/financial-close,financial_close,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,_write_history
GET,/v1/jobs/{job_id}/invoice,get_job_invoice_for_tenant,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/void,void_job,app.engines.field_ops.router,DATABASE_MUTATION,add,,_write_history
GET,/v1/jobs/{job_id}/timeline,get_timeline,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/notes,add_note,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,
GET,/v1/jobs/{job_id}/notes,list_notes,app.engines.field_ops.router,READ_ONLY,,,
POST,/v1/jobs/{job_id}/media,add_media,app.engines.field_ops.router,DATABASE_MUTATION,add|flush,,
GET,/v1/jobs/{job_id}/media,list_media,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/{job_id}/sla,sla_status,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/tenants/{tenant_id}/counts,job_counts,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/jobs/track/{token},track_by_token,app.engines.field_ops.router,READ_ONLY,,,
GET,/v1/staff/me/jobs,my_jobs,app.engines.field_ops.staff_router,READ_ONLY,,,
GET,/v1/staff/me/jobs/{job_id},my_job_detail,app.engines.field_ops.staff_router,READ_ONLY,,,
POST,/v1/staff/me/jobs/{job_id}/accept,accept,app.engines.field_ops.staff_router,DATABASE_MUTATION,add,,_write_history
POST,/v1/staff/me/jobs/{job_id}/reject-assignment,reject,app.engines.field_ops.staff_router,DATABASE_MUTATION,add,,_write_history
PUT,/v1/staff/me/jobs/{job_id}/status,update_status,app.engines.field_ops.staff_router,DATABASE_MUTATION,add|raw_sql,,_write_history
GET,/v1/staff/me/jobs/{job_id}/checklist,my_job_checklist,app.engines.field_ops.staff_router,READ_ONLY,,,
POST,/v1/staff/me/jobs/{job_id}/checklist/start,my_job_checklist_start,app.engines.field_ops.staff_router,DATABASE_MUTATION,add,,_write_history
PUT,/v1/staff/me/jobs/{job_id}/checklist/items/{item_id},my_job_checklist_item,app.engines.field_ops.staff_router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
POST,/v1/staff/me/jobs/{job_id}/checklist/complete,my_job_checklist_complete,app.engines.field_ops.staff_router,DATABASE_MUTATION,add,,_write_history
GET,/v1/customer/jobs,my_jobs,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/jobs/{job_id},my_job_detail,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/jobs/{job_id}/progress,my_job_progress,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/jobs/{job_id}/checklist,my_job_checklist_summary,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/jobs/{job_id}/invoice,my_job_invoice,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/quotes,my_quotes,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/quotes/{quote_id},my_quote_detail,app.engines.field_ops.customer_router,READ_ONLY,,,
POST,/v1/customer/quotes/{quote_id}/approve,approve_my_quote,app.engines.field_ops.customer_router,DATABASE_MUTATION,,,_write_history
POST,/v1/customer/quotes/{quote_id}/reject,reject_my_quote,app.engines.field_ops.customer_router,DATABASE_MUTATION,,,_write_history
GET,/v1/tenant/checklist-templates,list_templates,app.engines.field_ops.checklist_router,READ_ONLY,,,
POST,/v1/tenant/checklist-templates,create_template,app.engines.field_ops.checklist_router,DATABASE_MUTATION,add|flush,,
GET,/v1/tenant/checklist-templates/{template_id},get_template,app.engines.field_ops.checklist_router,READ_ONLY,,,
PUT,/v1/tenant/checklist-templates/{template_id},update_template,app.engines.field_ops.checklist_router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/tenant/checklist-templates/{template_id},delete_template,app.engines.field_ops.checklist_router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/tenant/checklist-templates/{template_id}/items,list_items,app.engines.field_ops.checklist_router,READ_ONLY,,,
POST,/v1/tenant/checklist-templates/{template_id}/items,add_item,app.engines.field_ops.checklist_router,DATABASE_MUTATION,add|flush,,
PUT,/v1/tenant/checklist-templates/{template_id}/items/{item_id},update_item,app.engines.field_ops.checklist_router,DATABASE_MUTATION,raw_sql,,
DELETE,/v1/tenant/checklist-templates/{template_id}/items/{item_id},delete_item,app.engines.field_ops.checklist_router,READ_ONLY_PUT_OR_PATCH_FALSE_POSITIVE,,,
GET,/v1/customer/invoices,my_invoices,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/customer/invoices/{invoice_id},my_invoice_detail,app.engines.field_ops.customer_router,READ_ONLY,,,
GET,/v1/tenant/finance/summary,finance_summary,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/tenant/finance/invoices,finance_invoices,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/tenant/finance/payments,finance_payments,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/tenant/finance/commissions,finance_commissions,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/tenant/wallet,get_wallet,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/tenant/wallet/ledger,get_wallet_ledger,app.engines.field_ops.tenant_finance_router,READ_ONLY,,,
GET,/v1/admin/finance/invoices,admin_invoices,app.engines.field_ops.admin_finance_router,READ_ONLY,,,
GET,/v1/admin/finance/payments,admin_payments,app.engines.field_ops.admin_finance_router,READ_ONLY,,,
GET,/v1/admin/finance/commissions,admin_commissions,app.engines.field_ops.admin_finance_router,READ_ONLY,,,
GET,/v1/admin/tenants/{tenant_id}/wallet,admin_get_wallet,app.engines.field_ops.admin_finance_router,READ_ONLY,,,
GET,/v1/admin/tenants/{tenant_id}/wallet/ledger,admin_get_wallet_ledger,app.engines.field_ops.admin_finance_router,READ_ONLY,,,
POST,/v1/admin/tenants/{tenant_id}/wallet/top-up,admin_wallet_topup,app.engines.field_ops.admin_finance_router,READ_ONLY_POST,,,
POST,/v1/admin/tenants/{tenant_id}/wallet/adjust,admin_wallet_adjust,app.engines.field_ops.admin_finance_router,EXTERNAL_SIDE_EFFECT,,credit_wallet|debit_wallet,
GET,/v1/admin/catalog/types/summary,types_summary,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/types/export,export_types,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/types,list_types,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/types/{type_id},get_type,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
POST,/v1/admin/catalog/types,create_type,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,add|commit|flush,,
PUT,/v1/admin/catalog/types/{type_id},update_type,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit|raw_sql,,
POST,/v1/admin/catalog/types/{type_id}/activate,activate_type,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/catalog/types/{type_id}/deactivate,deactivate_type,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit,,
POST,/v1/admin/catalog/types/{type_id}/archive,archive_type,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit,,
GET,/v1/admin/catalog/type-mappings/export,export_type_mappings,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/type-mappings,list_type_mappings,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
POST,/v1/admin/catalog/type-mappings,create_type_mapping,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,add|commit|flush,,
PUT,/v1/admin/catalog/type-mappings/{mapping_id},update_type_mapping,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit|raw_sql,,
DELETE,/v1/admin/catalog/type-mappings/{mapping_id},delete_type_mapping,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,commit,,
GET,/v1/admin/catalog/brands/summary,brand_summary,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/brand-mappings/export,export_brand_mappings,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
GET,/v1/admin/catalog/brand-mappings,list_brand_mappings,app.engines.admin_catalog.catalog_enterprise_router,READ_ONLY,,,
POST,/v1/admin/catalog/brand-mappings,create_brand_mapping,app.engines.admin_catalog.catalog_enterprise_router,DATABASE_MUTATION,add|commit|flush,,
