method,path,endpoint,module,source_file,source_line,tags,deprecated,include_in_schema,dependencies,auth_dependencies,db_writes,external_effects,audit_effects,tenant_derivation
POST,/v1/admin/security/api-keys/{key_id}/revoke,revoke_api_key,app.engines.security.admin_router,app\engines\security\admin_router.py,279,Security SOC,False,True,revoke_api_key|require_security_api_keys_revoke|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|raw_sql,,,
GET,/v1/admin/security/api-keys/{key_id}/usage,api_key_usage,app.engines.security.admin_router,app\engines\security\admin_router.py,286,Security SOC,False,True,api_key_usage|require_security_api_keys_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/admin/security/audit-logs,list_audit_logs,app.engines.security.admin_router,app\engines\security\admin_router.py,297,Security SOC,False,True,list_audit_logs|require_security_audit_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/admin/security/audit-logs/{log_id},audit_log_detail,app.engines.security.admin_router,app\engines\security\admin_router.py,310,Security SOC,False,True,audit_log_detail|require_security_audit_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/admin/security/audit-logs-export,export_audit_logs,app.engines.security.admin_router,app\engines\security\admin_router.py,317,Security SOC,False,True,export_audit_logs|require_security_audit_export|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,_audit|record_platform_audit,
GET,/v1/admin/security/policies,get_policies,app.engines.security.admin_router,app\engines\security\admin_router.py,332,Security SOC,False,True,get_policies|require_security_policies_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
PATCH,/v1/admin/security/policies/{policy_key},update_policy,app.engines.security.admin_router,app\engines\security\admin_router.py,344,Security SOC,False,True,update_policy|require_security_policies_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|require_security_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,raw_sql,,_audit|record_platform_audit,
GET,/v1/reviews/meta,engine_meta,app.engines.review.router,app\engines\review\router.py,25,Review Engine|Engine Registry,False,True,engine_meta,NONE,,,,
POST,/v1/reviews,create_review,app.engines.review.router,app\engines\review\router.py,33,Review Engine,False,True,create_review|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user,,,,
GET,/v1/reviews/requests,list_requests_by_query,app.engines.review.router,app\engines\review\router.py,49,Review Engine,False,True,list_requests_by_query|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/reviews/{review_id},get_review,app.engines.review.router,app\engines\review\router.py,56,Review Engine,False,True,get_review|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_get_review_scoped()|self.actor_tenant_id
GET,/v1/reviews,list_by_tenant,app.engines.review.router,app\engines\review\router.py,61,Review Engine,False,True,list_by_tenant|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/reviews/staff/{staff_id},list_by_staff,app.engines.review.router,app\engines\review\router.py,68,Review Engine,False,True,list_by_staff|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/reviews/customers/{customer_id},list_by_customer,app.engines.review.router,app\engines\review\router.py,74,Review Engine,False,True,list_by_customer|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,self.actor_tenant_id
POST,/v1/reviews/{review_id}/reply,submit_reply,app.engines.review.router,app\engines\review\router.py,80,Review Engine,False,True,submit_reply|require_tenant_mutation_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_get_review_scoped()|self.actor_tenant_id
POST,/v1/reviews/{review_id}/flag,flag_review,app.engines.review.router,app\engines\review\router.py,87,Review Engine,False,True,flag_review|require_tenant_mutation_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add,,_write_history,_get_review_scoped()|self.actor_tenant_id
POST,/v1/reviews/{review_id}/resolve,resolve_flag,app.engines.review.router,app\engines\review\router.py,98,Review Engine,False,True,resolve_flag|require_super_admin|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,require_super_admin|get_current_user|get_current_user,add,,_write_history,
GET,/v1/reviews/aggregates/{entity_type}/{entity_id},get_aggregate,app.engines.review.router,app\engines\review\router.py,104,Review Engine,False,True,get_aggregate|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,self.actor_tenant_id
POST,/v1/reviews/requests,create_request,app.engines.review.router,app\engines\review\router.py,111,Review Engine,False,True,create_request|require_tenant_mutation_tenant_update|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/reviews/requests/jobs/{job_id},get_request,app.engines.review.router,app\engines\review\router.py,119,Review Engine,False,True,get_request|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,self.actor_tenant_id
GET,/v1/reviews/tenants/{tenant_id}/requests,list_requests,app.engines.review.router,app\engines\review\router.py,124,Review Engine,False,True,list_requests|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/reviews/tenants/{tenant_id}/recent,recent_reviews,app.engines.review.router,app\engines\review\router.py,131,Review Engine,False,True,recent_reviews|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,_effective_tenant()|self.actor_tenant_id
GET,/v1/chat/meta,engine_meta,app.engines.chat.router,app\engines\chat\router.py,19,Chat Engine|Engine Registry,False,True,engine_meta,NONE,,,,
POST,/v1/chat/conversations,create_conversation,app.engines.chat.router,app\engines\chat\router.py,27,Chat Engine,False,True,create_conversation|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/chat/conversations/{conversation_id},get_conversation,app.engines.chat.router,app\engines\chat\router.py,34,Chat Engine,False,True,get_conversation|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/chat/conversations,list_conversations,app.engines.chat.router,app\engines\chat\router.py,41,Chat Engine,False,True,list_conversations|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/chat/conversations/{conversation_id}/participants,list_participants,app.engines.chat.router,app\engines\chat\router.py,49,Chat Engine,False,True,list_participants|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/chat/conversations/{conversation_id}/messages,send_message,app.engines.chat.router,app\engines\chat\router.py,56,Chat Engine,False,True,send_message|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,add|flush,,,
GET,/v1/chat/conversations/{conversation_id}/messages,list_messages,app.engines.chat.router,app\engines\chat\router.py,70,Chat Engine,False,True,list_messages|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/chat/conversations/{conversation_id}/messages/read,mark_read,app.engines.chat.router,app\engines\chat\router.py,78,Chat Engine,False,True,mark_read|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/chat/conversations/{conversation_id}/unread,get_unread,app.engines.chat.router,app\engines\chat\router.py,86,Chat Engine,False,True,get_unread|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
POST,/v1/chat/conversations/{conversation_id}/typing,set_typing,app.engines.chat.router,app\engines\chat\router.py,94,Chat Engine,False,True,set_typing|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
GET,/v1/chat/conversations/{conversation_id}/typing,get_typing,app.engines.chat.router,app\engines\chat\router.py,102,Chat Engine,False,True,get_typing|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
PUT,/v1/chat/messages/{message_id},edit_message,app.engines.chat.router,app\engines\chat\router.py,110,Chat Engine,False,True,edit_message|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
DELETE,/v1/chat/messages/{message_id},delete_message,app.engines.chat.router,app\engines\chat\router.py,118,Chat Engine,False,True,delete_message|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>|_svc|get_db|get_current_user|<fastapi.security.http.HTTPBearer object at 0x0000012C233CCA70>,get_current_user|get_current_user,,,,
