method,path,endpoint,module,behaviour,persona,auth_dependencies,db_writes,external_effects
POST,/v1/admin/pricing/provider-overrides/{override_id}/deactivate,deactivate_provider_override,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,get_current_user|get_current_user,flush,
POST,/v1/admin/issue-types,create_issue_type,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/issue-types/{issue_type_id},update_issue_type,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush|raw_sql,
DELETE,/v1/admin/issue-types/{issue_type_id},delete_issue_type,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/service-options,create_service_option,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/service-options/{option_id},update_service_option,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush|raw_sql,
DELETE,/v1/admin/service-options/{option_id},delete_service_option,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/seed-defaults,seed_workflow_defaults,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates,create_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
PUT,/v1/admin/workflow-templates/{template_id},update_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush|raw_sql,
DELETE,/v1/admin/workflow-templates/{template_id},delete_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/clone,clone_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/new-version,create_workflow_new_version,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/activate,activate_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/deactivate,deactivate_workflow_template,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/steps,add_workflow_step,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
PUT,/v1/admin/workflow-templates/{template_id}/steps/{step_id},update_workflow_step,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush|raw_sql,
DELETE,/v1/admin/workflow-templates/{template_id}/steps/{step_id},delete_workflow_step,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/workflow-templates/{template_id}/steps/reorder,reorder_workflow_steps,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/workflow-templates/{template_id}/transitions,add_workflow_transition,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
PUT,/v1/admin/workflow-templates/{template_id}/transitions/{transition_id},update_workflow_transition,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush|raw_sql,
DELETE,/v1/admin/workflow-templates/{template_id}/transitions/{transition_id},delete_workflow_transition,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,flush,
POST,/v1/admin/workflow-templates/{template_id}/mappings,create_workflow_mapping,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
DELETE,/v1/admin/workflow-templates/{template_id}/mappings/{mapping_id},delete_workflow_mapping,app.engines.admin_catalog.admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,delete|flush,
POST,/v1/tenant/catalog/enable-service,enable_service,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush|raw_sql,
PUT,/v1/tenant/catalog/enabled-services/{tenant_service_id},update_enabled_service,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,flush|raw_sql,
POST,/v1/tenant/catalog/disable-service,disable_service,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,flush,
PUT,/v1/tenant/catalog/enabled-services/{tenant_service_id}/types,set_tenant_service_types,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,
PUT,/v1/tenant/catalog/enabled-services/{tenant_service_id}/brands,set_tenant_service_brands,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,
PUT,/v1/tenant/catalog/enabled-services/{tenant_service_id}/types/{service_type_id}/pricing,set_tenant_type_pricing,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,flush,
PUT,/v1/tenant/catalog/enabled-services/{tenant_service_id}/brands/{brand_id}/pricing,set_tenant_brand_pricing,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,add|flush,
POST,/v1/tenant/catalog/enabled-services/{tenant_service_id}/publish,publish_tenant_service,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,flush,
POST,/v1/tenant/catalog/enabled-services/{tenant_service_id}/save-draft,save_tenant_service_draft,app.engines.admin_catalog.tenant_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,get_current_user|get_current_user,flush,
POST,/v1/admin/brands,create_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/seed,seed_brands,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit,
PUT,/v1/admin/brands/{brand_id},update_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush|raw_sql,
POST,/v1/admin/brands/{brand_id}/activate,activate_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/{brand_id}/deactivate,deactivate_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/{brand_id}/archive,archive_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/{brand_id}/map-categories,map_brand_categories,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
DELETE,/v1/admin/brands/{brand_id}/category-mappings/{category_id},unmap_brand_category,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/{brand_id}/map-services,map_brand_services,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
DELETE,/v1/admin/brands/{brand_id}/service-mappings/{service_id},unmap_brand_service,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/bulk-map-services,bulk_map_services,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brands/{brand_id}/merge,merge_brand,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brand-requests/{request_id}/approve,approve_brand_request,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brand-requests/{request_id}/reject,reject_brand_request,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brand-requests/{request_id}/merge,merge_brand_request,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brand-templates,create_brand_template,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/admin/brand-templates/{template_id}/apply,apply_brand_template,app.engines.admin_catalog.brand_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|flush,
POST,/v1/provider/brands/services/{service_id}/supported,set_supported_brands,app.engines.admin_catalog.brand_provider_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,require_technician|get_current_user|require_technician|get_current_user,add|flush,
POST,/v1/provider/brands/requests,create_brand_request,app.engines.admin_catalog.brand_provider_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,require_technician|get_current_user|require_technician|get_current_user,add|flush,
POST,/v1/admin/service-option-groups,create_option_group,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/service-option-groups/{group_id},update_option_group,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/service-options/{option_id}/activate,activate_service_option,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/service-options/{option_id}/deactivate,deactivate_service_option,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/service-options/{option_id}/archive,archive_service_option,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/issue-types-v2,create_issue_type,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/issue-types-v2/{issue_id},update_issue_type,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/issue-types-v2/{issue_id}/activate,activate_issue_type,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/issue-types-v2/{issue_id}/deactivate,deactivate_issue_type,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/issue-types-v2/{issue_id}/archive,archive_issue_type,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/master-services/{service_id}/options,add_service_option_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/master-services/{service_id}/options/{mapping_id},update_service_option_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
DELETE,/v1/admin/master-services/{service_id}/options/{mapping_id},remove_service_option_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/master-services/{service_id}/issues,add_service_issue_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/master-services/{service_id}/issues/{mapping_id},update_service_issue_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
DELETE,/v1/admin/master-services/{service_id}/issues/{mapping_id},remove_service_issue_mapping,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/checklists,create_checklist_item,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/checklists/seed-defaults,seed_default_checklists,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
PUT,/v1/admin/checklists/{item_id},update_checklist_item,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,add|commit|flush,
POST,/v1/admin/checklists/{item_id}/enable,enable_checklist_item,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/checklists/{item_id}/disable,disable_checklist_item,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/admin/checklists/{item_id}/archive,archive_checklist_item,app.engines.admin_catalog.service_option_admin_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user|get_current_user,commit,
POST,/v1/provider/setup/services/{service_id}/supported-options,set_supported_options,app.engines.admin_catalog.service_option_provider_router,DATABASE_MUTATION,TENANT_PROVIDER_MUTATION,require_technician|get_current_user|require_technician|get_current_user,add|commit|flush,
POST,/v1/admin/service-setup-templates,create_template,app.engines.admin_catalog.service_setup_template_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
PUT,/v1/admin/service-setup-templates/{template_id},update_template,app.engines.admin_catalog.service_setup_template_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,add|commit|flush,
POST,/v1/admin/service-setup-templates/{template_id}/publish,publish_template,app.engines.admin_catalog.service_setup_template_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
POST,/v1/admin/service-setup-templates/{template_id}/archive,archive_template,app.engines.admin_catalog.service_setup_template_router,DATABASE_MUTATION,PLATFORM_ADMIN_MUTATION,require_super_admin|get_current_user,commit,
